Binomial,Year,cwl,Bill_width.mm.,Longitude_decimal_degrees,Latitude_decimal_degrees
Geothlypis_aequinoctialis,1998,58.6,,-48.422847,-25.356797
Geothlypis_aequinoctialis,2016,56,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2011,55,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2006,53.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,54,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2005,61,,-48.46,-23.29
Geothlypis_aequinoctialis,2006,58,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,64.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,55,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2005,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2010,56,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2015,58.4,,-44.4411,-19.865
Geothlypis_aequinoctialis,2006,54,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2016,53,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2005,55.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,1997,58.8,,-48.422847,-25.356797
Geothlypis_aequinoctialis,2011,55,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2002,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,56,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2011,56.4,,-40.411222,-20.575917
Geothlypis_aequinoctialis,2014,56,,-48.52275,-27.632528
Geothlypis_aequinoctialis,2011,61.4,,-40.410222,-20.574222
Geothlypis_aequinoctialis,2002,58.4,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2006,55.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2014,55,,-48.52275,-27.632528
Geothlypis_aequinoctialis,2012,50.7,,-40.422111,-20.594212
Geothlypis_aequinoctialis,2004,53,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,56,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2016,,,-50.178935,-29.482103
Geothlypis_aequinoctialis,2005,55.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,52,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2015,68,5,-49.402289,-22.529975
Geothlypis_aequinoctialis,2015,55,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2011,54,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2010,61.5,,-48.433333,-23.266667
Geothlypis_aequinoctialis,2017,57,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2017,52,,-48.4981,-27.4756
Geothlypis_aequinoctialis,1997,56.1,,-48.422847,-25.356797
Geothlypis_aequinoctialis,2012,52.3,,-40.422111,-20.594212
Geothlypis_aequinoctialis,2006,56.75,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,56.6,,-49.356283,-25.583954
Geothlypis_aequinoctialis,2016,56,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2004,52.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2005,55,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2016,58,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2004,57.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2017,,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2016,50,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2016,61,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2002,54,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2012,58.8,,-49.356283,-25.583954
Geothlypis_aequinoctialis,2006,60,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2003,59.2,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2014,56,,-48.52275,-27.632528
Geothlypis_aequinoctialis,2011,57.1,,-40.421322,-20.415332
Geothlypis_aequinoctialis,2004,55.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2003,49,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2002,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2005,57,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2016,55,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2011,,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2005,54,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2017,55.5,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2006,51.2,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2017,57,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2009,56,,-48.433333,-23.266667
Geothlypis_aequinoctialis,2005,52,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2013,58.6,,-40.410139,-20.586444
Geothlypis_aequinoctialis,2012,56,7.2,-47.505278,-22.569167
Geothlypis_aequinoctialis,2006,54,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,58.7,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2005,54,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,56,,-48.46,-23.29
Geothlypis_aequinoctialis,2003,,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,56.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,59,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2015,53,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2006,58,,-48.46,-23.29
Geothlypis_aequinoctialis,2011,52,,-48.498056,-27.475556
Geothlypis_aequinoctialis,1997,56.4,,-48.422847,-25.356797
Geothlypis_aequinoctialis,2010,68.4,,-40.412528,-20.579222
Geothlypis_aequinoctialis,2004,56.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,56.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2016,,,-50.178935,-29.482103
Geothlypis_aequinoctialis,2006,,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2003,55,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,58,,-47.505278,-22.569167
Geothlypis_aequinoctialis,2002,49,,-51.302929,-30.051014
Geothlypis_aequinoctialis,1999,55.1,,-48.422847,-25.356797
Geothlypis_aequinoctialis,2015,56,,-48.4981,-27.4756
Geothlypis_aequinoctialis,1999,,,-40.970231,-21.232122
Geothlypis_aequinoctialis,2017,,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2006,57,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,57.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2014,57,,-48.52275,-27.632528
Geothlypis_aequinoctialis,2011,52,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2003,51,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2017,57,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2003,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2016,56,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2003,,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2003,53.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2016,59,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2006,60,,-48.46,-23.29
Geothlypis_aequinoctialis,2003,50.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,51.6,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2011,61,,-40.411778,-20.576694
Geothlypis_aequinoctialis,2006,54.8,,-49.356283,-25.583954
Geothlypis_aequinoctialis,2005,57.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,55,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2017,57,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2006,50,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,56.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2015,54,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2002,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,64,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2005,55.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,57.6,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2006,53,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2016,55.5,,-50.171519,-29.478818
Geothlypis_aequinoctialis,2002,58,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2006,53,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,55,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2010,60,,-48.433333,-23.266667
Geothlypis_aequinoctialis,2016,59,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2016,,,-50.178935,-29.482103
Geothlypis_aequinoctialis,2017,,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2003,52,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,51.9,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2009,,,-44.3525,-20.1289
Geothlypis_aequinoctialis,2002,56.7,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2003,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,54.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,52,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2002,58,,-49.356283,-25.583954
Geothlypis_aequinoctialis,2005,54,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2005,,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2005,52,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2016,56,,-48.4981,-27.4756
Geothlypis_aequinoctialis,1998,52.2,,-48.422847,-25.356797
Geothlypis_aequinoctialis,2011,58,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2010,55.6,,-40.413694,-20.580639
Geothlypis_aequinoctialis,2016,59,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2011,54,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2010,58,,-48.573806,-27.426111
Geothlypis_aequinoctialis,1998,57,,-51.12,-30.03
Geothlypis_aequinoctialis,2010,,,-48.433333,-23.266667
Geothlypis_aequinoctialis,2017,56,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2017,54,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2017,55,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2004,53,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2003,55,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2017,59,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2005,55,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2013,50.9,,-52.17,-32.07
Geothlypis_aequinoctialis,2006,55.35,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2002,54.2,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2010,63,,-48.433333,-23.266667
Geothlypis_aequinoctialis,2011,56,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2003,49,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2011,53,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2016,56,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2006,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,,,-49.356283,-25.583954
Geothlypis_aequinoctialis,2015,55,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2003,57,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2016,57,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2006,57.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2017,,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2011,65,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2006,55,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2003,51.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2017,61,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2002,59,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2017,59,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2011,57,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2006,52,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2004,55.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2017,58,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2006,53.8,,-51.302929,-30.051014
Geothlypis_aequinoctialis,1998,57,,-51.19,-29.98
Geothlypis_aequinoctialis,2017,56,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2014,55,,-48.366667,-27.240278
Geothlypis_aequinoctialis,2002,59.6,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2011,56.7,,-40.421322,-20.415332
Geothlypis_aequinoctialis,2004,56,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,56.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2010,59,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2010,56.9,,-40.415694,-20.587417
Geothlypis_aequinoctialis,2005,55.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2005,54,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2017,56,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2017,57,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2002,61.1,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2005,53.5,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2006,50.2,,-51.302929,-30.051014
Geothlypis_aequinoctialis,2002,59.8,,-49.348803,-25.589976
Geothlypis_aequinoctialis,2011,57,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2011,57,,-48.498056,-27.475556
Geothlypis_aequinoctialis,2017,57,,-48.4981,-27.4756
Geothlypis_aequinoctialis,2011,50,,-48.498056,-27.475556
Thamnophilus_torquatus,2013,52,9,-50.984421,-27.630719
Thamnophilus_torquatus,2004,69,,-52.51,-32.53
Thamnophilus_torquatus,2013,63,,-35.144167,-6.741389
Thamnophilus_torquatus,2010,70,,-48.433333,-23.266667
Thamnophilus_torquatus,2007,,,-44.6331,-15.6664
Thamnophilus_torquatus,2010,,,-48.433333,-23.266667
Thamnophilus_torquatus,2012,,,-35.18,-5.92
Thamnophilus_torquatus,2016,60,9.2,-34.95615,-7.988219
Thamnophilus_torquatus,2002,60,,-49.348803,-25.589976
Thamnophilus_torquatus,2002,68,9.28,-50.583333,-27.266667
Thamnophilus_torquatus,2012,63,,-35.126,-6.700556
Thamnophilus_torquatus,2016,,,-42.6714,-15.9039
Thamnophilus_torquatus,2004,63.4,,-49.356283,-25.583954
Thamnophilus_torquatus,2005,,,-51.302929,-30.051014
Thamnophilus_torquatus,2014,69,,-50.723722,-28.285222
Thamnophilus_torquatus,2000,56.73,8.81,-36.024444,-7.905556
Thamnophilus_torquatus,2011,,,-43.8917,-20.1322
Thamnophilus_torquatus,2004,68,,-53.38,-33.75
Thamnophilus_torquatus,2009,,10.66,-43.47056,-19.99722
Thamnophilus_torquatus,2004,65.9,,-49.356283,-25.583954
Thamnophilus_torquatus,2004,65,,-51.302929,-30.051014
Thamnophilus_torquatus,2002,66.6,,-49.348803,-25.589976
Thamnophilus_torquatus,2012,,,-35.18,-5.92
Thamnophilus_torquatus,2004,68,,-53.38,-33.75
Thamnophilus_torquatus,2012,61,,-35.126,-6.700556
Thamnophilus_torquatus,2004,69,,-52.17,-32.07
Thamnophilus_torquatus,2005,,,-51.302929,-30.051014
Thamnophilus_torquatus,2004,65.2,,-49.356283,-25.583954
Thamnophilus_torquatus,2004,63,,-49.348803,-25.589976
Thamnophilus_torquatus,2006,67,,-51.302929,-30.051014
Thamnophilus_torquatus,2003,65.4,,-49.356283,-25.583954
Thamnophilus_torquatus,2008,,5.81,-52.337222,-31.651944
Thamnophilus_torquatus,2003,73,,-42.742133,-22.358133
Thamnophilus_torquatus,1998,66,,-51.12,-30.03
Thamnophilus_torquatus,2002,66.7,,-49.348803,-25.589976
Thamnophilus_torquatus,1999,66,,-51.2,-30.1
Thamnophilus_torquatus,2014,69,5.1,-50.372222,-29.099618
Thamnophilus_torquatus,2006,73,,-51.302929,-30.051014
Thamnophilus_torquatus,2005,61,,-51.302929,-30.051014
Thamnophilus_torquatus,2006,69,,-51.302929,-30.051014
Thamnophilus_torquatus,2010,65.1,,-49.356283,-25.583954
Thamnophilus_torquatus,2015,75,,-49.618889,-28.1525
Thamnophilus_torquatus,2010,,,-48.433333,-23.266667
Thamnophilus_torquatus,2009,,,-44.415,-20.1475
Thamnophilus_torquatus,2004,73,,-53.38,-33.75
Thamnophilus_torquatus,1998,68,,-51.23,-30.05
Thamnophilus_torquatus,2012,59,,-35.126,-6.700556
Thamnophilus_torquatus,2001,65,4.72,-52.53671,-32.538503
Thamnophilus_torquatus,2013,70,6.7,-41.82306667,-20.49502778
Thamnophilus_torquatus,2004,70,,-53.38,-33.75
Thamnophilus_torquatus,2012,,,-48.992205,-25.49548
Thamnophilus_torquatus,2012,79,,-49.405145,-28.599546
Thamnophilus_torquatus,2007,,,-44.6331,-15.6664
Thamnophilus_torquatus,2006,61,,-51.302929,-30.051014
Thamnophilus_torquatus,2006,62,,-48.46,-23.29
Thamnophilus_torquatus,2009,,,-43.45,-19.9667
Thamnophilus_torquatus,2010,,,-48.433333,-23.266667
Thamnophilus_torquatus,2005,69.5,,-51.302929,-30.051014
Thamnophilus_torquatus,2013,65,,-35.126,-6.700556
Thamnophilus_torquatus,2003,72,,-51.302929,-30.051014
Thamnophilus_torquatus,2005,,,-51.302929,-30.051014
Thamnophilus_torquatus,2002,67,5.05,-52.53671,-32.538503
Thamnophilus_torquatus,1999,62,,-51.12,-30.03
Thamnophilus_torquatus,2006,65,,-48.46,-23.29
Thamnophilus_torquatus,2011,,,-43.8917,-20.1322
Thamnophilus_torquatus,2004,69,,-52.17,-32.2
Thamnophilus_torquatus,2004,68.5,,-51.302929,-30.051014
Thamnophilus_torquatus,2007,,,-44.6331,-15.6664
Thamnophilus_torquatus,2004,62.3,,-49.356283,-25.583954
Thamnophilus_torquatus,2002,62.7,,-49.348803,-25.589976
Thamnophilus_torquatus,1998,69,5.2,-52.325681,-31.821153
Thamnophilus_torquatus,2004,66,,-52.17,-32.07
Thamnophilus_torquatus,2005,73,,-51.302929,-30.051014
Sicalis_flaveola,2007,65,5.7,-52.516667,-26.65
Sicalis_flaveola,2014,48.78,5.61,-49.028117,-25.505973
Sicalis_flaveola,2014,64.14,,-40.458369,-20.590869
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2014,66.81,,-40.458369,-20.590869
Sicalis_flaveola,2016,46.47,5.47,-49.028117,-25.505973
Sicalis_flaveola,2001,68,7.6,-49.083333,-26.9
Sicalis_flaveola,2015,50.98,5.97,-49.028117,-25.505973
Sicalis_flaveola,2014,48.1,5.66,-49.028117,-25.505973
Sicalis_flaveola,2015,53.32,5.52,-49.078161,-25.505487
Sicalis_flaveola,2016,,,-49.028117,-25.505973
Sicalis_flaveola,2004,68,5.67,-52.53671,-32.538503
Sicalis_flaveola,2017,,,-49.028117,-25.505973
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2012,,,-43.4711,-20
Sicalis_flaveola,2007,70,6.3,-54.241637,-23.058797
Sicalis_flaveola,2017,,,-49.028117,-25.505973
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2017,,,-49.078161,-25.505487
Sicalis_flaveola,2017,,,-49.028117,-25.505973
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2014,73.5,,-40.458369,-20.590869
Sicalis_flaveola,2015,48,5.32,-49.028117,-25.505973
Sicalis_flaveola,2014,,5.59,-49.028117,-25.505973
Sicalis_flaveola,2016,51.5,,-50.178935,-29.482103
Sicalis_flaveola,2014,67.52,,-40.458369,-20.590869
Sicalis_flaveola,2003,67,6.16,-52.53671,-32.538503
Sicalis_flaveola,2014,70.63,,-40.458369,-20.590869
Sicalis_flaveola,2015,54.93,5.34,-49.028117,-25.505973
Sicalis_flaveola,2014,66.1,,-40.458369,-20.590869
Sicalis_flaveola,2011,69,,-40.418694,-20.580528
Sicalis_flaveola,2010,71.6,,-44.4136,-19.8808
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2017,,,-49.028117,-25.505973
Sicalis_flaveola,2014,49.16,5.48,-49.028117,-25.505973
Sicalis_flaveola,2013,,,-43.4706,-19.9997
Sicalis_flaveola,2015,50.09,5.74,-49.028117,-25.505973
Sicalis_flaveola,2015,50.1,4.73,-49.078161,-25.505487
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2016,,,-49.028117,-25.505973
Sicalis_flaveola,2014,68.95,,-40.458369,-20.590869
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2016,,,-49.078161,-25.505487
Sicalis_flaveola,2000,63.1,5.2,-49.17027,-26.77639
Sicalis_flaveola,2004,80.3,11.4,-53.916667,-28.383333
Sicalis_flaveola,1999,70,5.93,-52.340985,-31.770084
Sicalis_flaveola,2014,49.06,5.17,-49.028117,-25.505973
Sicalis_flaveola,2014,53.14,6.09,-49.028117,-25.505973
Sicalis_flaveola,2016,,,-43.4711,-20
Sicalis_flaveola,2012,71,7.8,-49.1,-26.833333
Sicalis_flaveola,2015,45.84,5.74,-49.028117,-25.505973
Sicalis_flaveola,2016,53,7,-49.004506,-26.611662
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2015,50.66,5.39,-49.028117,-25.505973
Sicalis_flaveola,2015,48.85,5.4,-49.028117,-25.505973
Sicalis_flaveola,2001,62,8.57,-49.166667,-26.733333
Sicalis_flaveola,2014,53.92,5.86,-49.028117,-25.505973
Sicalis_flaveola,2015,47.58,5,-49.028117,-25.505973
Sicalis_flaveola,2014,52.78,5.38,-49.078161,-25.505487
Sicalis_flaveola,2017,56,,-50.178935,-29.482103
Sicalis_flaveola,2014,48.89,5.57,-49.028117,-25.505973
Sicalis_flaveola,2016,,,-49.078161,-25.505487
Sicalis_flaveola,2015,51.61,5.24,-49.078161,-25.505487
Sicalis_flaveola,2014,51.11,5.24,-49.028117,-25.505973
Sicalis_flaveola,2004,70,5.54,-52.53671,-32.538503
Sicalis_flaveola,2009,70,7.8,-49.016667,-26.483333
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2014,71.47,,-40.458369,-20.590869
Sicalis_flaveola,2016,,,-49.078161,-25.505487
Sicalis_flaveola,2015,52.03,5.87,-49.028117,-25.505973
Sicalis_flaveola,2010,66,7.7,-54.229395,-23.068434
Sicalis_flaveola,2014,54.27,5.71,-49.078161,-25.505487
Sicalis_flaveola,2003,68,7.4,-49.15,-27.016667
Sicalis_flaveola,2004,70,6.22,-52.53671,-32.538503
Sicalis_flaveola,2016,,,-43.8603,-19.9944
Sicalis_flaveola,2014,70.3,,-40.458369,-20.590869
Sicalis_flaveola,2017,,,-49.028117,-25.505973
Sicalis_flaveola,2003,45,,-51.302929,-30.051014
Sicalis_flaveola,2015,45.17,6.02,-49.028117,-25.505973
Sicalis_flaveola,2016,,,-49.028117,-25.505973
Sicalis_flaveola,2012,74,6,-49.083333,-26.9
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2017,,,-49.028117,-25.505973
Sicalis_flaveola,2014,45.62,4.93,-49.028117,-25.505973
Sicalis_flaveola,2014,46.04,5.31,-49.028117,-25.505973
Sicalis_flaveola,2014,49.77,5.66,-49.028117,-25.505973
Sicalis_flaveola,2016,,,-43.4711,-20
Sicalis_flaveola,2014,74.27,,-40.458369,-20.590869
Sicalis_flaveola,2016,51.46,5.71,-49.028117,-25.505973
Sicalis_flaveola,2016,50.16,5.5,-49.028117,-25.505973
Sicalis_flaveola,2000,61.3,7.2,-49.17027,-26.77639
Sicalis_flaveola,2015,52.85,5.3,-49.028117,-25.505973
Sicalis_flaveola,2013,71,5.6,-54.40084,-29.647219
Sicalis_flaveola,2015,49.49,5.22,-49.028117,-25.505973
Sicalis_flaveola,2014,69.28,,-40.458369,-20.590869
Sicalis_flaveola,2014,65.67,,-40.458369,-20.590869
Sicalis_flaveola,2015,50.75,5.42,-49.028117,-25.505973
Sicalis_flaveola,2016,51.34,5.73,-49.028117,-25.505973
Sicalis_flaveola,2003,67.4,7,-49.15,-27.016667
Sicalis_flaveola,2014,63.65,,-40.458369,-20.590869
Sicalis_flaveola,2015,,5.26,-49.078161,-25.505487
Sicalis_flaveola,2014,53.66,5.55,-49.028117,-25.505973
Sicalis_flaveola,2014,63.25,,-40.458369,-20.590869
Sicalis_flaveola,2014,74,,-49.635,-28.141667
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2003,65.6,6.4,-49.066667,-26.9
Sicalis_flaveola,2016,50.24,5.76,-49.078161,-25.505487
Sicalis_flaveola,2016,,,-49.028117,-25.505973
Sicalis_flaveola,2014,53.12,5.54,-49.028117,-25.505973
Sicalis_flaveola,2014,51.61,5.77,-49.078161,-25.505487
Sicalis_flaveola,2012,,,-43.4711,-20
Sicalis_flaveola,2014,51.81,5.46,-49.078161,-25.505487
Sicalis_flaveola,2009,,,-43.45,-19.9667
Sicalis_flaveola,2010,58,,-48.573806,-27.426111
Sicalis_flaveola,2015,49.86,5.17,-49.078161,-25.505487
Sicalis_flaveola,2016,45.39,5.9,-49.078161,-25.505487
Sicalis_flaveola,2016,,,-49.028117,-25.505973
Sicalis_flaveola,2014,51.2,5.28,-49.078161,-25.505487
Sicalis_flaveola,2016,52.93,5.89,-49.028117,-25.505973
Sicalis_flaveola,2007,65,6.15,-54.241637,-23.058797
Sicalis_flaveola,2015,,,-48.4981,-27.4756
Sicalis_flaveola,2014,50.25,5.17,-49.078161,-25.505487
Sicalis_flaveola,2007,71,5.69,-52.298752,-31.771797
Sicalis_flaveola,2014,69.06,,-40.458369,-20.590869
Sicalis_flaveola,2006,71.4,6.1,-49.231186,-26.884529
Sicalis_flaveola,1999,,,-51.23,-30.05
Sicalis_flaveola,2014,,,-43.4706,-19.9997
Sicalis_flaveola,2017,,,-49.028117,-25.505973
Sicalis_flaveola,2014,,,-40.458369,-20.590869
Sicalis_flaveola,2015,48.54,5.34,-49.078161,-25.505487
Sicalis_flaveola,2007,67,7.1,-49.066667,-26.9
Sicalis_flaveola,2014,68.12,,-40.458369,-20.590869
